eventName,triggerTime,Count,RecordCnt,SeqMax,SeqMin,Biome,Block,DestructionMethod,Difficulty,Dim,FeetPosX,FeetPosY,FeetPosZ,Health,Light,Mode,Namespace,NearbyAnimals,NearbyMonsters,NearbyOther,NearbyPlayers,NearbyVillagers,PlayerBiome,PlayerGameMode,PlayerLevel,PlayerSpeed,Role,RotX,RotY,TimeOfDay,ToolItemType,Type,Variant,WorldFeature,editionType,PlacementMethod
BlockBroken,2021-02-15 16:01:48.967497,1,1,55272,55272,1,stone,0.0,PEACEFUL,0,84,34,544,20,12,1,minecraft,4,0,9,1,0,plains,1,0,0.0,0,5.69049072265625,93.99630737304688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:49.526472,1,1,55276,55276,1,stone,0.0,PEACEFUL,0,84,34,544,20,12,1,minecraft,4,0,9,1,0,plains,1,0,0.3212076425552368,0,22.71153259277344,81.4544677734375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:49.974344,1,1,55280,55280,1,stone,0.0,PEACEFUL,0,83,34,544,20,11,1,minecraft,4,0,10,1,0,plains,1,0,0.3226123750209808,0,16.14202880859375,96.98248291015624,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:50.416297,1,1,55282,55282,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.3221397399902344,0,15.5447998046875,73.39195251464844,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:50.666765,1,1,55284,55284,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0156920906156301,0,27.4893798828125,74.28781127929688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:50.926071,1,1,55285,55285,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.000762939453125,0,16.44064331054688,99.07278442382812,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:51.166428,1,1,55287,55287,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,7.183578491210938,120.2744445800781,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:51.416887,1,1,55290,55290,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,10.7669677734375,116.6910400390625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:51.816746,1,1,55294,55294,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.3209970891475677,0,19.42678833007813,108.329833984375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:52.068193,1,1,55296,55296,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0157306194305419,0,26.29493713378906,117.5869140625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:52.317913,1,1,55300,55300,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.000762939453125,0,14.94761657714844,99.96868896484376,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:52.566903,1,1,55301,55301,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,17.33653259277344,112.5105590820313,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:52.866294,1,1,55303,55303,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,3.898880004882813,101.4617614746094,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:53.117621,1,1,55305,55305,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,3.600265502929688,85.6351318359375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:53.365956,1,1,55307,55307,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,1.50994873046875,68.91264343261719,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:53.616286,1,1,55308,55308,1,stone,0.0,PEACEFUL,0,82,34,544,20,10,1,minecraft,5,0,9,1,0,plains,1,0,0.0,0,19.12823486328125,80.55865478515625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:54.275679,1,1,55312,55312,1,stone,0.0,PEACEFUL,0,81,34,544,20,9,1,minecraft,5,0,9,1,0,plains,1,0,3.220172882080078,0,11.66287231445313,86.531005859375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:54.525687,1,1,55316,55316,1,stone,0.0,PEACEFUL,0,80,34,544,20,8,1,minecraft,5,0,9,1,0,plains,1,0,0.3296649754047394,0,15.84349060058594,77.572509765625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:54.774194,1,1,55317,55317,1,stone,0.0,PEACEFUL,0,80,34,544,20,8,1,minecraft,5,0,9,1,0,plains,1,0,0.0159160215407609,0,5.0933837890625,74.88494873046875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:55.066959,1,1,55319,55319,1,stone,0.0,PEACEFUL,0,80,34,544,20,8,1,minecraft,5,0,9,1,0,plains,1,0,0.000457763671875,0,21.21856689453125,83.84344482421875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:55.316379,1,1,55321,55321,1,stone,0.0,PEACEFUL,0,80,34,544,20,8,1,minecraft,4,0,9,1,0,plains,1,0,0.0,0,13.15597534179688,119.975830078125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:55.874985,1,1,55328,55328,1,stone,0.0,PEACEFUL,0,80,34,544,20,11,1,minecraft,4,0,9,1,0,plains,1,0,0.0,0,11.66287231445313,83.54486083984375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:56.442623,1,1,55332,55332,1,stone,0.0,PEACEFUL,0,79,34,544,20,10,1,minecraft,4,0,9,1,0,plains,1,0,0.6610159873962402,0,9.57257080078125,109.8229675292969,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:56.914871,1,1,55409,55409,1,stone,0.0,PEACEFUL,0,79,34,544,20,10,1,minecraft,5,0,14,1,0,plains,1,0,0.0588065460324287,0,17.03791809082031,129.23291015625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:57.125931,1,1,55462,55462,1,stone,0.0,PEACEFUL,0,79,34,544,20,10,1,minecraft,5,0,15,1,0,plains,1,0,0.00274658203125,0,13.15591430664063,86.82965087890625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:57.287135,1,1,55502,55502,1,stone,0.0,PEACEFUL,0,78,34,544,20,9,1,minecraft,5,0,15,1,0,plains,1,0,3.892688274383545,0,14.64898681640625,88.91998291015625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:57.465789,1,1,55505,55505,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.2993617355823517,0,17.33653259277344,101.4618225097656,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:57.721585,1,1,55506,55506,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.00762939453125,0,20.02407836914063,105.6424560546875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:58.021784,1,1,55508,55508,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.000152587890625,0,23.01023864746094,81.45462036132812,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:58.275107,1,1,55509,55509,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,7.780853271484375,80.55877685546875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:58.525461,1,1,55511,55511,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,18.82958984375,81.156005859375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:58.774771,1,1,55512,55512,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,3.600250244140625,89.51724243164062,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:59.012135,1,1,55514,55514,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,6.586395263671875,97.57989501953124,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:59.275435,1,1,55515,55515,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,10.46836853027344,96.0867919921875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:59.617738,1,1,55517,55517,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,9.273910522460938,94.29510498046876,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:01:59.798257,1,1,55519,55519,1,stone,0.0,PEACEFUL,0,78,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,8.676681518554688,91.90618896484376,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:00.221031,1,1,55521,55521,1,stone,0.0,PEACEFUL,0,77,34,545,20,7,1,minecraft,5,0,15,1,0,plains,1,0,0.3213256299495697,0,7.78082275390625,86.53106689453125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:00.782431,1,1,55526,55526,1,stone,0.0,PEACEFUL,0,76,34,545,20,6,1,minecraft,5,0,15,1,0,plains,1,0,2.62556529045105,0,7.183624267578125,89.81585693359375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:01.020787,1,1,55529,55529,1,stone,0.0,PEACEFUL,0,76,34,545,20,6,1,minecraft,5,0,15,1,0,plains,1,0,0.1274342685937881,0,25.10049438476563,93.39926147460938,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:01.272115,1,1,55531,55531,1,stone,0.0,PEACEFUL,0,76,34,545,20,6,1,minecraft,5,0,15,1,0,plains,1,0,0.006256103515625,0,23.607421875,89.2186279296875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:01.711776,1,1,55534,55534,1,stone,0.0,PEACEFUL,0,75,34,545,20,5,1,minecraft,5,0,15,1,0,plains,1,0,0.3493781685829163,0,6.287734985351563,107.1355895996094,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:01.967201,1,1,55536,55536,1,stone,0.0,PEACEFUL,0,75,34,545,20,5,1,minecraft,5,0,15,1,0,plains,1,0,0.016937255859375,0,9.572509765625,91.01034545898438,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:02.472026,1,1,55540,55540,1,stone,0.0,PEACEFUL,0,75,34,545,20,5,1,minecraft,5,0,15,1,0,plains,1,0,0.3212264776229858,0,20.32266235351563,90.4130859375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:02.969695,1,1,55544,55544,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.3201955854892731,0,14.05172729492188,99.96881103515624,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:03.217031,1,1,55547,55547,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0156117621809244,0,13.1558837890625,107.4342041015625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:03.466458,1,1,55548,55548,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.000762939453125,0,23.90606689453125,104.7466430664063,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:03.712563,1,1,55550,55550,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,15.54481506347656,85.63525390625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:03.967889,1,1,55551,55551,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,18.82958984375,101.760498046875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:04.225714,1,1,55553,55553,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,13.75311279296875,102.9549560546875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:04.567797,1,1,55556,55556,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,17.33650207519531,94.892333984375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:04.822117,1,1,55558,55558,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,17.93374633789063,92.802001953125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:05.036083,1,1,55559,55559,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,10.76698303222656,98.47573852539062,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:05.216153,1,1,55561,55561,1,stone,0.0,PEACEFUL,0,74,34,545,20,4,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,6.28778076171875,100.8646545410156,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:05.626569,1,1,55567,55567,1,stone,0.0,PEACEFUL,0,74,34,545,20,13,1,minecraft,5,0,15,1,0,plains,1,0,3.023777484893799,0,13.45455932617188,92.20480346679688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:05.816075,1,1,55570,55570,1,stone,0.0,PEACEFUL,0,73,34,545,20,12,1,minecraft,5,0,15,1,0,plains,1,0,3.928470849990845,0,13.75318908691406,92.80203247070312,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.027498,1,1,55572,55572,1,stone,0.0,PEACEFUL,0,73,34,545,20,12,1,minecraft,5,0,15,1,0,plains,1,0,4.25385046005249,0,13.75318908691406,92.80203247070312,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.202032,1,1,55574,55574,1,stone,0.0,PEACEFUL,0,73,34,545,20,12,1,minecraft,5,0,15,1,0,plains,1,0,4.282540798187256,0,13.15596008300781,94.59368896484376,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.377562,1,1,55576,55576,1,stone,0.0,PEACEFUL,0,72,34,545,20,11,1,minecraft,5,0,15,1,0,plains,1,0,4.297386646270752,0,12.5587158203125,95.78817749023438,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.583096,1,1,55577,55577,1,stone,0.0,PEACEFUL,0,72,34,545,20,11,1,minecraft,5,0,15,1,0,plains,1,0,4.297386646270752,0,11.66287231445313,95.78817749023438,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.769529,1,1,55580,55580,1,stone,0.0,PEACEFUL,0,72,34,545,20,11,1,minecraft,5,0,15,1,0,plains,1,0,0.2089824080467224,0,9.871185302734377,93.99652099609376,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:06.957544,1,1,55582,55582,1,stone,0.0,PEACEFUL,0,72,34,545,20,11,1,minecraft,5,0,15,1,0,plains,1,0,2.02232813835144,0,9.57257080078125,94.29507446289062,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:07.133682,1,1,55583,55583,1,stone,0.0,PEACEFUL,0,72,34,545,20,11,1,minecraft,5,0,15,1,0,plains,1,0,3.064121007919312,0,9.57257080078125,94.59368896484376,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:07.312163,1,1,55587,55587,1,stone,0.0,PEACEFUL,0,71,34,545,20,10,1,minecraft,5,0,15,1,0,plains,1,0,0.3642899096012115,0,7.780868530273438,106.538330078125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:07.509649,1,1,55592,55592,1,stone,0.0,PEACEFUL,0,70,34,545,20,9,1,minecraft,5,0,15,1,0,plains,1,0,4.203557014465332,0,30.77427673339844,87.42697143554688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:07.726058,1,1,55595,55595,1,stone,0.0,PEACEFUL,0,69,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.3781407475471497,0,48.69122314453125,93.39932250976562,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:07.915559,1,1,55596,55596,1,stone,0.0,PEACEFUL,0,69,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0183511916548013,0,37.94105529785156,98.7744140625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:08.108034,1,1,55598,55598,1,stone,0.0,PEACEFUL,0,69,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.00091552734375,0,23.01034545898438,84.14227294921875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:08.328734,1,1,55600,55600,1,stone,0.0,PEACEFUL,0,69,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,12.85740661621094,91.01043701171876,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:08.567269,1,1,55603,55603,1,stone,0.0,PEACEFUL,0,69,34,545,20,8,1,minecraft,5,0,15,1,0,plains,1,0,0.0,0,11.9615478515625,91.01043701171876,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:08.916335,1,1,55607,55607,1,stone,0.0,PEACEFUL,0,68,34,544,20,6,1,minecraft,5,0,14,1,0,plains,1,0,4.532023429870605,0,11.9615478515625,91.01043701171876,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:09.215537,1,1,55611,55611,1,stone,0.0,PEACEFUL,0,68,34,544,20,6,1,minecraft,5,0,14,1,0,plains,1,0,0.4682329595088959,0,20.62142944335938,87.42703247070312,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:09.469851,1,1,55613,55613,1,stone,0.0,PEACEFUL,0,68,34,544,20,6,1,minecraft,5,0,14,1,0,plains,1,0,0.0227683428674936,0,23.3089599609375,85.9339599609375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:09.962347,1,1,55616,55616,1,stone,0.0,PEACEFUL,0,67,34,545,20,6,1,minecraft,5,0,14,1,0,plains,1,0,3.560775756835938,0,7.183761596679688,96.98275756835938,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:10.419473,1,1,55619,55619,1,stone,0.0,PEACEFUL,0,67,34,545,20,6,1,minecraft,6,0,14,1,0,plains,1,0,0.278167724609375,0,11.96160888671875,107.434326171875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:10.668807,1,1,55621,55621,1,stone,0.0,PEACEFUL,0,67,34,545,20,6,1,minecraft,6,0,14,1,0,plains,1,0,0.013427734375,0,16.14224243164063,110.4204711914063,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:11.616897,1,1,55628,55628,1,stone,0.0,PEACEFUL,0,67,34,545,20,12,1,minecraft,6,0,14,1,0,plains,1,0,0.0,0,13.15609741210938,112.8093872070313,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:11.866237,1,1,55630,55630,1,stone,0.0,PEACEFUL,0,67,34,545,20,12,1,minecraft,6,0,14,1,0,plains,1,0,0.0,0,14.94778442382813,111.91357421875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:12.117557,1,1,55631,55631,1,stone,0.0,PEACEFUL,0,67,34,545,20,12,1,minecraft,6,0,14,1,0,plains,1,0,0.0,0,29.87849426269531,103.5523071289063,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:12.366889,1,1,55633,55633,1,stone,0.0,PEACEFUL,0,67,34,545,20,12,1,minecraft,6,0,14,1,0,plains,1,0,0.0,0,29.87849426269531,103.5523071289063,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:12.617734,1,1,55635,55635,1,stone,0.0,PEACEFUL,0,67,34,545,20,12,1,minecraft,6,0,14,1,0,plains,1,0,0.0,0,16.1422119140625,118.78173828125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:13.071104,1,1,55640,55640,1,stone,0.0,PEACEFUL,0,66,34,545,20,11,1,minecraft,6,0,14,1,0,plains,1,0,1.699790954589844,0,14.64913940429688,104.4481506347656,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:13.332928,1,1,55642,55642,1,stone,0.0,PEACEFUL,0,66,34,545,20,11,1,minecraft,6,0,14,1,0,plains,1,0,0.072479248046875,0,14.64913940429688,113.4066162109375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:13.573284,1,1,55644,55644,1,stone,0.0,PEACEFUL,0,66,34,545,20,11,1,minecraft,6,0,15,1,0,plains,1,0,0.003509521484375,0,5.690673828125,119.3789367675781,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:13.822618,1,1,55645,55645,1,stone,0.0,PEACEFUL,0,66,34,545,20,11,1,minecraft,6,0,15,1,0,plains,1,0,0.000152587890625,0,5.989303588867188,119.3789367675781,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:14.369255,1,1,55651,55651,1,stone,0.0,PEACEFUL,0,65,34,545,20,10,1,minecraft,6,0,15,1,0,plains,1,0,1.257035970687866,0,8.079605102539062,150.4348754882813,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:14.621652,1,1,55653,55653,1,stone,0.0,PEACEFUL,0,65,34,545,20,10,1,minecraft,6,0,15,1,0,plains,1,0,0.0606695637106895,0,11.66299438476563,151.6293334960938,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:15.119741,1,1,55656,55656,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,6,0,15,1,0,plains,1,0,0.323257714509964,0,20.02424621582031,151.0321044921875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:15.370063,1,1,55658,55658,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,5,0,13,1,0,plains,1,0,0.0156326275318861,0,28.98272705078125,157.6016845703125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:15.973529,1,1,55663,55663,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,5,0,13,1,0,plains,1,0,0.3501253724098206,0,26.89241027832031,162.0809020996094,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:16.780369,1,1,55782,55782,1,stone,0.0,PEACEFUL,0,63,34,544,20,9,1,minecraft,6,0,14,1,0,plains,1,0,0.3492431640625,0,37.642578125,-171.9396362304688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:17.019947,1,1,55817,55817,1,stone,0.0,PEACEFUL,0,63,34,544,20,9,1,minecraft,6,0,14,1,0,plains,1,0,0.0169683285057544,0,30.17718505859375,-157.6061096191406,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:17.210436,1,1,55890,55890,1,stone,0.0,PEACEFUL,0,63,34,544,20,9,1,minecraft,6,0,14,1,0,plains,1,0,0.000762939453125,0,28.08686828613281,-158.501953125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:17.387390,1,1,55896,55896,1,stone,0.0,PEACEFUL,0,63,34,544,20,9,1,minecraft,6,0,14,1,0,plains,1,0,7.62939453125e-05,0,35.25363159179688,-162.3839721679688,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:17.635222,1,1,55900,55900,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,5,0,12,1,0,plains,1,0,1.223419070243835,0,21.21870422363281,-177.61328125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:17.885553,1,1,55902,55902,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,5,0,12,1,0,plains,1,0,0.0594695508480072,0,16.14225769042969,164.7684326171875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:18.079036,1,1,55904,55904,1,stone,0.0,PEACEFUL,0,64,34,544,20,10,1,minecraft,5,0,12,1,0,plains,1,0,0.002899169921875,0,26.59375,161.483642578125,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:18.418127,1,1,55908,55908,1,stone,0.0,PEACEFUL,0,64,34,543,20,9,1,minecraft,4,0,10,1,0,plains,1,0,4.197288036346436,0,34.35775756835938,171.3379821777344,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:18.712341,1,1,55924,55924,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,3.182045459747314,0,53.76777648925781,-175.8215637207031,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:18.969736,1,1,55940,55940,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,0.2614613771438599,0,55.85807800292969,-175.2243347167969,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:19.213076,1,1,55943,55943,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,0.0122156105935573,0,34.955078125,159.3934326171875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:19.471384,1,1,55945,55945,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,0.001220703125,0,24.80218505859375,-179.7035522460938,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:19.718721,1,1,55947,55947,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,35.55235290527344,-172.2381591796875,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:20.012395,1,1,55949,55949,1,stone,0.0,PEACEFUL,0,64,33,542,20,7,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,5.392303466796875,-177.0159912109375,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:20.469025,1,1,55956,55956,1,stone,0.0,PEACEFUL,0,64,33,542,20,12,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,-1.475830078125,-169.5507202148438,5000,50,1,5.0,3,pocket,
BlockBroken,2021-02-15 16:02:20.769395,1,1,55958,55958,1,stone,0.0,PEACEFUL,0,64,33,542,20,12,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,6.885391235351563,-170.14794921875,5000,50,1,5.0,3,pocket,
BlockBroken,2021-02-15 16:02:20.986821,1,1,55960,55960,1,stone,0.0,PEACEFUL,0,64,33,542,20,12,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,14.64938354492188,152.8238525390625,5000,50,1,0.0,3,pocket,
BlockBroken,2021-02-15 16:02:21.265067,1,1,55962,55962,1,stone,0.0,PEACEFUL,0,64,33,542,20,12,1,minecraft,4,0,10,1,0,plains,1,0,0.0,0,11.66322326660156,165.0670776367188,5000,50,1,5.0,3,pocket,
